"3256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,NA,2,2,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,2,4,1,2,3,NA,1,1,NA,NA,NA,NA,NA,2,1,1,1,2,NA,2,2,NA,3,1,1,1,NA,NA,1,3,2,NA,NA,1,1,NA,NA,1,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,6,6,1,NA,1,4,NA,NA,NA,NA,1,NA,NA,NA,1,3,3,5,2,3,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,2,NA,NA,2,1,9,2,3,NA,NA,1,1,NA,NA,3,1,NA,2,NA,NA,NA,NA,5,8,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,4,NA,1,NA,2,1,3,7,15,NA,NA,NA,1,NA,NA,NA,NA,NA,4,1,2,6,3,6,39,3,5,2,1,1,NA,1,NA,1,4,4,3,1,NA,5,2,NA,2,1,NA,NA,1,1,NA,NA,NA,3,15,1,2,1,2,NA,1,1,2,1,NA,NA,NA,3,15,NA,NA,NA,4,4,NA,NA,1,NA,NA,NA,NA,NA,26,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,2,1,2,NA,NA,NA,NA,1,4,NA,1,NA,NA,NA,NA,NA,2,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,1,6,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3261",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,2,NA,NA,NA,NA,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,4,1,1,NA,NA,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,4,1,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,1,2,NA,4,NA,1,NA,3,2,NA,NA,NA,1,NA,1,3,NA,NA,2,5,4,3,NA,2,NA,NA,NA,NA,1,3,4,1,8,1,4,2,4,1,12,7,4,1,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,7,NA,7,2,4,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,15,16,NA,7,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,6,4,17,9,9,2,7,NA,2,NA,NA,NA,NA,NA,NA,6,1,6,11,10,12,3,5,4,NA,3,NA,NA,1,4,1,1,5,4,7,10,9,11,2,NA,NA,NA,NA,NA,NA,2,4,2,NA,NA,3,NA,1,7,2,2,1,NA,NA,NA,1,3,NA,1,33,17,4,3,2,3,NA,NA,3,NA,2,1,115,NA,NA,1,NA,4,NA,2,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,1,NA,NA,11,NA,NA,NA,NA,NA,2,6,NA,5,NA,NA,NA,NA,1,NA,2,NA,1,NA,NA,NA,2,1,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,NA,NA,1,NA,NA,NA,NA,NA,2,1,1,NA,NA,1,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4,NA,2,1,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,1,2,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,1,3,8,2,2,NA,NA,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,2,4,1,2,1,2,1,1,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,4,NA,4,9,1,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,3,3,1,4,1,1,NA,NA,NA,NA,NA,NA,3,NA,2,6,2,19,6,9,1,2,4,NA,NA,NA,NA,NA,NA,1,2,2,7,15,14,12,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,24,9,5,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,5,29,14,9,1,2,NA,NA,NA,NA,NA,NA,53,49,5,2,1,3,NA,NA,NA,NA,NA,NA,31,33,2,4,NA,NA,NA,NA,NA,NA,NA,3,NA,11,13,8,6,4,NA,NA,NA,4,NA,14,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
"3265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,7,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,5,1,2,NA,NA,1,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,4,1,NA,NA,1,NA,NA,NA,1,NA,1,4,5,3,1,3,2,3,NA,4,NA,NA,2,NA,NA,NA,NA,NA,7,NA,4,NA,1,8,4,4,NA,2,1,NA,NA,NA,NA,NA,NA,2,1,6,NA,6,8,3,11,3,5,1,1,NA,1,2,NA,NA,NA,NA,4,2,NA,4,14,1,1,NA,1,NA,NA,NA,NA,1,NA,3,3,2,5,10,6,4,4,3,NA,2,NA,NA,NA,6,NA,NA,2,2,NA,2,10,7,14,21,8,3,4,1,NA,NA,1,NA,NA,1,1,NA,NA,NA,2,1,10,8,32,18,10,8,6,1,NA,1,NA,NA,NA,4,NA,NA,NA,7,8,8,56,6,15,13,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,4,12,11,12,6,21,10,17,NA,NA,NA,NA,NA,NA,NA,NA,5,14,4,33,22,33,11,7,8,NA,NA,1,NA,NA,1,5,8,6,18,47,73,22,3,5,3,1,NA,NA,2,2,NA,1,1,1,3,19,52,40,14,6,NA,NA,NA,NA,NA,NA,1,1,4,1,22,48,33,17,2,8,NA,NA,NA,1,NA,NA,59,242,56,7,16,7,NA,NA,NA,NA,NA,NA,36,37,29,9,1,NA,NA,NA,NA,1,NA,1,NA,8,23,7,10,1,NA,NA,1,11,NA,12,NA,12,NA,NA,NA,2,2,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"3266",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,4,3,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,3,4,5,1,NA,NA,NA,NA,1,NA,NA,NA,1,1,2,2,NA,NA,4,6,1,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,7,1,2,NA,NA,1,1,3,2,NA,NA,NA,1,NA,NA,1,4,3,NA,NA,NA,NA,4,NA,3,NA,NA,NA,NA,NA,NA,NA,8,1,1,2,1,NA,2,1,1,1,4,NA,NA,NA,NA,NA,1,1,NA,NA,1,2,1,16,12,6,4,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,4,2,11,12,15,12,9,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,5,16,6,22,18,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,6,9,7,12,7,10,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,3,22,23,16,18,8,NA,NA,NA,NA,NA,1,1,NA,6,4,27,26,41,6,2,7,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,5,55,38,8,NA,2,NA,NA,NA,NA,NA,NA,4,NA,1,3,37,62,15,11,7,NA,NA,NA,8,NA,NA,9,44,105,8,21,6,NA,NA,NA,NA,NA,1,8,5,9,7,NA,NA,NA,NA,NA,1,NA,NA,NA,4,6,NA,4,NA,NA,NA,NA,4,NA,4,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"3267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2,16,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,3,NA,6,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,11,14,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,25,11,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,12,20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,2,2,NA,NA,NA,NA,NA,NA,NA,NA,6,6,13,NA,4,NA,NA,NA,NA,NA,NA,4,3,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,1,2,NA,1,NA,NA,1,NA,NA,NA,NA,1,NA,8,NA,4,NA,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,3,1,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,4,9,10,4,2,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,12,9,2,3,5,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,3,2,10,16,5,7,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,14,6,16,4,3,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,9,5,5,3,9,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,7,17,21,8,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,5,8,9,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,3,9,6,5,15,NA,1,NA,1,NA,NA,2,20,8,NA,32,18,NA,NA,NA,NA,NA,NA,1,7,2,2,3,NA,NA,1,NA,NA,NA,1,NA,NA,3,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,1,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,5,5,3,18,1,1,2,NA,1,NA,NA,NA,NA,NA,1,NA,NA,3,1,1,6,3,2,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,3,14,7,1,1,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,15,9,19,5,4,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,4,18,2,15,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,17,6,7,2,31,NA,NA,NA,NA,NA,NA,NA,NA,1,3,7,16,12,6,4,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,13,11,6,14,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,2,6,1,7,31,NA,NA,NA,NA,NA,NA,NA,6,17,NA,22,66,NA,NA,NA,NA,NA,NA,5,3,2,4,4,NA,NA,1,NA,NA,NA,NA,NA,2,5,1,2,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
